filename,date,isCompleteData,original_count,predicted_count,expansion_ratio
DOGE_20220130_Latest74,2022-01-30,False,74,2004,27.076166054473628
DOGE_20220131_Latest275,2022-01-31,False,275,2926,10.640890076690681
DOGE_20220201_Latest92,2022-02-01,False,92,2341,25.444451391059705
DOGE_20220202_Latest420,2022-02-02,False,420,3097,7.373275328552185
DOGE_20220203_Latest48,2022-02-03,False,48,1226,25.53878867869189
DOGE_20220204_Latest246,2022-02-04,False,246,3005,12.214975934158797
DOGE_20220205_Latest220,2022-02-05,False,220,2470,11.229403349322562
DOGE_20220206_Latest130,2022-02-06,False,130,3520,27.07616605447363
DOGE_20220207_Latest218,2022-02-07,False,218,2320,10.640890076690681
DOGE_20220208_Latest115,2022-02-08,False,115,2926,25.444451391059705
DOGE_20220209_Latest41,2022-02-09,False,41,995,24.273310162991372
DOGE_20220210_Latest166,2022-02-10,False,166,4239,25.53878867869189
DOGE_20220211_Latest117,2022-02-11,False,117,3049,26.056509130809623
DOGE_20220212_Latest73,2022-02-12,False,73,1626,22.27696160267112
DOGE_20220213_Latest3190,2022-02-13,False,3190,6340,1.9875865507399737
DOGE_20220214_Latest43,2022-02-14,False,43,968,22.50012285012285
DOGE_20220215_Latest1115,2022-02-15,False,1115,2823,2.5322548531607763
DOGE_20220216_Latest219,2022-02-16,False,219,2412,11.014302417271663
DOGE_20220217_Latest1351,2022-02-17,False,1351,3405,2.520592556140135
DOGE_20220218_Latest586,2022-02-18,False,586,2601,4.438295997650388
DOGE_20220219_Latest503,2022-02-19,False,503,2768,5.503773974015261
DOGE_20220220_Latest390,2022-02-20,False,390,2384,6.111855073370671
DOGE_20220221_Latest69,2022-02-21,False,69,1553,22.50012285012285
DOGE_20220222_Latest364,2022-02-22,False,364,2776,7.6252786989676435
DOGE_20220223_Latest246,2022-02-23,False,246,2710,11.014302417271663
DOGE_20220224_Latest1465,2022-02-24,False,1465,2645,1.8055415878282053
DOGE_20220225_Latest700,2022-02-25,False,700,2530,3.6149379668794244
DOGE_20220226_Latest519,2022-02-26,False,519,2856,5.50377397401526
DOGE_20220227_Latest109,2022-02-27,False,109,2951,27.076166054473628
DOGE_20220228_Latest703,2022-02-28,False,703,2760,3.9267398482054805
DOGE_20220301_Latest289,2022-03-01,False,289,2204,7.625278698967643
DOGE_20220302_Latest586,2022-03-02,False,586,3208,5.473885488033945
DOGE_20220303_Latest10,2022-03-03,False,10,255,25.53878867869189
DOGE_20220304_Latest388,2022-03-04,False,388,3028,7.804657604995657
DOGE_20220305_Latest57,2022-03-05,False,57,1270,22.27696160267112
DOGE_20220306_Latest172,2022-03-06,False,172,2234,12.988530203796667
DOGE_20220307_Latest157,2022-03-07,False,157,1671,10.640890076690681
DOGE_20220308_Latest275,2022-03-08,False,275,3263,11.864730919479914
DOGE_20220309_Latest372,2022-03-09,False,372,2036,5.473885488033945
DOGE_20220310_Latest78,2022-03-10,False,78,1992,25.53878867869189
DOGE_20220311_Latest433,2022-03-11,False,433,2462,5.68697719769411
DOGE_20220313_Latest215,2022-03-13,False,215,2793,12.98853020379667
DOGE_20220314_Latest225,2022-03-14,False,225,2394,10.640890076690681
DOGE_20220315_Latest338,2022-03-15,False,338,1886,5.581010106550745
DOGE_20220316_Latest318,2022-03-16,False,318,2345,7.373275328552185
DOGE_20220317_Latest284,2022-03-17,False,284,2105,7.413434932527352
DOGE_20220318_Latest200,2022-03-18,False,200,1561,7.804657604995656
DOGE_20220319_Latest533,2022-03-19,False,533,2293,4.302055291367775
DOGE_20220320_Latest374,2022-03-20,False,374,2286,6.111855073370671
DOGE_20220321_Latest378,2022-03-21,False,378,1874,4.957463221859817
DOGE_20220322_Latest17,2022-03-22,False,17,433,25.444451391059705
DOGE_20220323_Latest58,2022-03-23,False,58,1408,24.273310162991372
DOGE_20220324_Latest1659,2022-03-24,False,1659,3298,1.9878094020557364
DOGE_20220325_Latest459,2022-03-25,False,459,2037,4.438295997650388
DOGE_20220326_Latest30,2022-03-26,False,30,668,22.27696160267112
DOGE_20220327_Latest708,2022-03-27,False,708,3299,4.659574214324051
DOGE_20220328_Latest91,2022-03-28,False,91,2048,22.50012285012285
DOGE_20220329_Latest435,2022-03-29,False,435,2428,5.581010106550745
DOGE_20220330_Latest347,2022-03-30,False,347,2559,7.373275328552185
DOGE_20220331_Latest666,2022-03-31,False,666,2304,3.4595931503039457
DOGE_20220401_Latest12,2022-04-01,False,12,313,26.05650913080962
DOGE_20220402_Latest69,2022-04-02,False,69,1537,22.27696160267112
DOGE_20220403_Latest1575,2022-04-03,False,1575,3822,2.426852524800755
DOGE_20220404_Latest179,2022-04-04,False,179,4028,22.500122850122846
DOGE_20220405_Latest6471,2022-04-05,False,6471,10313,1.5937219766062178
DOGE_20220406_Latest396,2022-04-06,False,396,2920,7.373275328552185
DOGE_20220407_Latest447,2022-04-07,False,447,3314,7.413434932527352
DOGE_20220408_Latest229,2022-04-08,False,229,2797,12.2149759341588
DOGE_20220409_Latest514,2022-04-09,False,514,2829,5.50377397401526
DOGE_20220410_Latest975,2022-04-10,False,975,4543,4.65957421432405
DOGE_20220411_Latest799,2022-04-11,False,799,3137,3.9267398482054805
DOGE_20220412_Latest647,2022-04-12,False,647,3611,5.581010106550745
DOGE_20220413_Latest810,2022-04-13,False,810,3499,4.319258287749379
DOGE_20220414_Latest1321,2022-04-14,False,1321,5616,4.251321298228912
DOGE_20220415_Latest7,2022-04-15,False,7,182,26.056509130809623
DOGE_20220416_Latest855,2022-04-16,False,855,3051,3.567840002139009
DOGE_20220417_Latest1927,2022-04-17,False,1927,3545,1.8398628633861254
DOGE_20220418_Latest3031,2022-04-18,False,3031,3668,1.210307547942852
DOGE_20220419_Latest1635,2022-04-19,False,1635,3251,1.98818764930313
DOGE_20220420_Latest2271,2022-04-20,False,2271,3828,1.6857110754146933
DOGE_20220421_Latest539,2022-04-21,False,539,2929,5.433327093473107
DOGE_20220422,2022-04-22,True,3623,3623,1
DOGE_20220423_Latest1285,2022-04-23,False,1285,2940,2.2880683133428783
DOGE_20220424_Latest1979,2022-04-24,False,1979,3422,1.729148132903129
DOGE_20220425_Latest10324,2022-04-25,False,10324,14627,1.4167604593326604
DOGE_20220426,2022-04-26,True,9675,9675,1
DOGE_20220427_Latest1665,2022-04-27,False,1665,3735,2.2433887341260395
DOGE_20220428_Latest2990,2022-04-28,False,2990,4236,1.4165595666108115
DOGE_20220429_Latest3157,2022-04-29,False,3157,4698,1.4882002202386815
DOGE_20220430_Latest772,2022-04-30,False,772,2754,3.567840002139009
DOGE_20220501_Latest778,2022-05-01,False,778,2924,3.758147677863712
DOGE_20220502_Latest386,2022-05-02,False,386,2599,6.7339877932200904
DOGE_20220503_Latest489,2022-05-03,False,489,3729,7.625278698967643
DOGE_20220504_Latest2688,2022-05-04,False,2688,4531,1.6857110754146933
DOGE_20220505_Latest387,2022-05-05,False,387,2869,7.413434932527351
DOGE_20220506_Latest1221,2022-05-06,False,1221,3725,3.0511655653450807
DOGE_20220507_Latest1689,2022-05-07,False,1689,3865,2.2880683133428783
DOGE_20220508_Latest1066,2022-05-08,False,1066,2916,2.735830030391731
DOGE_20220509_Latest2024,2022-05-09,False,2024,4294,2.1215097792784703
DOGE_20220510_Latest1853,2022-05-10,False,1853,3370,1.8188822596143106
DOGE_20220511_Latest1127,2022-05-11,False,1127,4868,4.319258287749379
DOGE_20220512_Latest4021,2022-05-12,False,4021,5468,1.3599812576872767
DOGE_20220513,2022-05-13,True,5192,5192,1
DOGE_20220514,2022-05-14,True,4296,4296,1
DOGE_20220515_Latest2430,2022-05-15,False,2430,3633,1.4951587842233773
DOGE_20220516_Latest2259,2022-05-16,False,2259,3658,1.6192075960446108
DOGE_20220517_Latest1283,2022-05-17,False,1283,3249,2.5322548531607767
DOGE_20220518_Latest1551,2022-05-18,False,1551,3479,2.243388734126039
DOGE_20220519_Latest56,2022-05-19,False,56,1430,25.53878867869189
DOGE_20220520_Latest123,2022-05-20,False,123,3205,26.056509130809623
DOGE_20220521_Latest161,2022-05-21,False,161,1808,11.229403349322562
DOGE_20220522_Latest1478,2022-05-22,False,1478,2719,1.8398628633861254
DOGE_20220523_Latest1773,2022-05-23,False,1773,2871,1.619207596044611
DOGE_20220524_Latest120,2022-05-24,False,120,1424,11.864730919479914
DOGE_20220525_Latest1733,2022-05-25,False,1733,3466,2.0001728232906544
DOGE_20220526_Latest1417,2022-05-26,False,1417,3146,2.2200706245299133
DOGE_20220527_Latest2951,2022-05-27,False,2951,5548,1.8799018360503712
DOGE_20220528_Latest302,2022-05-28,False,302,2232,7.389671881489685
DOGE_20220529_Latest127,2022-05-29,False,127,3439,27.076166054473628
DOGE_20220530_Latest104,2022-05-30,False,104,2340,22.50012285012285
DOGE_20220531_Latest137,2022-05-31,False,137,3486,25.444451391059705
DOGE_20240201_Latest8,2024-02-01,False,8,204,25.53878867869189
DOGE_20240202_Latest2356,2024-02-02,False,2356,13399,5.686977197694111
DOGE_20240203_Latest1894,2024-02-03,False,1894,3299,1.74198938663081
DOGE_20240204_Latest4,2024-02-04,False,4,108,27.076166054473628
DOGE_20240205_Latest230,2024-02-05,False,230,2447,10.640890076690681
DOGE_20240206_Latest6,2024-02-06,False,6,153,25.444451391059705
DOGE_20240207_Latest51,2024-02-07,False,51,1238,24.27331016299137
DOGE_20240208_Latest56,2024-02-08,False,56,1430,25.53878867869189
DOGE_20240209_Latest9,2024-02-09,False,9,235,26.056509130809623
DOGE_20240210_Latest120,2024-02-10,False,120,1348,11.229403349322562
DOGE_20240211_Latest9,2024-02-11,False,9,244,27.07616605447363
DOGE_20240212_Latest11,2024-02-12,False,11,248,22.50012285012285
DOGE_20240214_Latest21,2024-02-14,False,21,510,24.273310162991372
DOGE_20240215_Latest11,2024-02-15,False,11,281,25.53878867869189
DOGE_20240216_Latest12,2024-02-16,False,12,313,26.05650913080962
DOGE_20240217_Latest7,2024-02-17,False,7,156,22.27696160267112
DOGE_20240218_Latest100,2024-02-18,False,100,1299,12.988530203796667
DOGE_20240219_Latest649,2024-02-19,False,649,2119,3.2642582162971414
DOGE_20240220_Latest1534,2024-02-20,False,1534,1805,1.176652220548567
DOGE_20240221_Latest79,2024-02-21,False,79,870,11.014302417271661
DOGE_20240222_Latest12,2024-02-22,False,12,306,25.53878867869189
DOGE_20240223_Latest28,2024-02-23,False,28,730,26.056509130809623
DOGE_20240224_Latest164,2024-02-24,False,164,903,5.50377397401526
DOGE_20240225_Latest801,2024-02-25,False,801,1312,1.6374205770423649
DOGE_20240226_Latest781,2024-02-26,False,781,1657,2.1215097792784707
DOGE_20240227,2024-02-27,True,2455,2455,1
DOGE_20240228_Latest2592,2024-02-28,False,2592,4109,1.5853508668936638
DOGE_20240229,2024-02-29,True,3398,3398,1
DOGE_20240301,2024-03-01,True,2819,2819,1
DOGE_20240302_Latest2231,2024-03-02,False,2231,2330,1.0443687876653363
DOGE_20240303,2024-03-03,True,2346,2346,1
DOGE_20240304_Latest694,2024-03-04,False,694,2725,3.9267398482054805
DOGE_20240305_Latest1185,2024-03-05,False,1185,2642,2.2292187020726524
DOGE_20240306_Latest17,2024-03-06,False,17,413,24.27331016299137
DOGE_20240307_Latest1,2024-03-07,False,1,26,25.53878867869189
DOGE_20240308_Latest83,2024-03-08,False,83,2163,26.05650913080962
DOGE_20240309_Latest124,2024-03-09,False,124,2762,22.27696160267112
DOGE_20240310_Latest267,2024-03-10,False,267,3468,12.988530203796667
DOGE_20240311_Latest88,2024-03-11,False,88,1980,22.50012285012285
DOGE_20240312_Latest119,2024-03-12,False,119,3028,25.444451391059708
DOGE_20240313_Latest1427,2024-03-13,False,1427,4293,3.008608268096674
DOGE_20240314_Latest1056,2024-03-14,False,1056,4489,4.251321298228912
DOGE_20240315_Latest18,2024-03-15,False,18,469,26.056509130809623
DOGE_20240316_Latest903,2024-03-16,False,903,2733,3.0265482711303147
DOGE_20240317_Latest672,2024-03-17,False,672,3131,4.659574214324051
DOGE_20240318_Latest249,2024-03-18,False,249,1677,6.7339877932200904
DOGE_20240319_Latest1036,2024-03-19,False,1036,2623,2.5322548531607763
DOGE_20240320_Latest29,2024-03-20,False,29,704,24.273310162991372
DOGE_20240321_Latest18,2024-03-21,False,18,460,25.53878867869189
DOGE_20240322_Latest107,2024-03-22,False,107,1307,12.2149759341588
DOGE_20240323_Latest2884,2024-03-23,False,2884,4075,1.4130772041109163
DOGE_20240324_Latest2481,2024-03-24,False,2481,4062,1.6374205770423649
DOGE_20240325_Latest713,2024-03-25,False,713,2800,3.9267398482054805
DOGE_20240326_Latest588,2024-03-26,False,588,2569,4.369406510349566
DOGE_20240327_Latest77,2024-03-27,False,77,1869,24.27331016299137
DOGE_20240328,2024-03-28,True,7827,7827,1
DOGE_20240329_Latest2400,2024-03-29,False,2400,3740,1.5583122014783706
DOGE_20240330,2024-03-30,True,3288,3288,1
DOGE_20240331_Latest846,2024-03-31,False,846,3942,4.65957421432405
DOGE_20240401_Latest154,2024-04-01,False,154,1639,10.640890076690681
DOGE_20240402_Latest80,2024-04-02,False,80,2036,25.444451391059708
DOGE_20240403_Latest308,2024-04-03,False,308,2271,7.373275328552185
DOGE_20240404_Latest105,2024-04-04,False,105,2682,25.53878867869189
DOGE_20240405_Latest5,2024-04-05,False,5,130,26.056509130809623
DOGE_20240406_Latest22,2024-04-06,False,22,490,22.27696160267112
DOGE_20240407_Latest31,2024-04-07,False,31,839,27.07616605447363
DOGE_20240408_Latest30,2024-04-08,False,30,675,22.50012285012285
DOGE_20240409_Latest84,2024-04-09,False,84,2137,25.444451391059705
DOGE_20240410_Latest75,2024-04-10,False,75,1820,24.27331016299137
DOGE_20240411_Latest45,2024-04-11,False,45,1149,25.53878867869189
DOGE_20240412_Latest51,2024-04-12,False,51,1329,26.056509130809623
DOGE_20240413_Latest36,2024-04-13,False,36,802,22.27696160267112
DOGE_20240414_Latest39,2024-04-14,False,39,1056,27.07616605447363
DOGE_20240416_Latest2151,2024-04-16,False,2151,2741,1.2742380883798692
DOGE_20240417_Latest418,2024-04-17,False,418,2288,5.473885488033945
DOGE_20240418_Latest1227,2024-04-18,False,1227,2215,1.8055415878282055
DOGE_20240419_Latest78,2024-04-19,False,78,2032,26.056509130809623
DOGE_20240420_Latest1564,2024-04-20,False,1564,2931,1.8740116564847975
DOGE_20240421_Latest9,2024-04-21,False,9,244,27.07616605447363
DOGE_20240422_Latest1839,2024-04-22,False,1839,2226,1.210307547942852
DOGE_20240423_Latest119,2024-04-23,False,119,1412,11.864730919479912
DOGE_20240424_Latest589,2024-04-24,False,589,2544,4.319258287749379
DOGE_20240425,2024-04-25,True,2626,2626,1
DOGE_20240426_Latest153,2024-04-26,False,153,1869,12.214975934158797
DOGE_20240427_Latest111,2024-04-27,False,111,1246,11.229403349322562
DOGE_20240428_Latest1370,2024-04-28,False,1370,2369,1.7291481329031289
DOGE_20240429_Latest14,2024-04-29,False,14,315,22.500122850122846
DOGE_20240430_Latest940,2024-04-30,False,940,2095,2.229218702072653
DOGE_20240501_Latest38,2024-05-01,False,38,922,24.27331016299137
DOGE_20240502_Latest531,2024-05-02,False,531,2257,4.251321298228912
DOGE_20240503_Latest213,2024-05-03,False,213,2602,12.214975934158797
DOGE_20240504_Latest386,2024-05-04,False,386,2852,7.389671881489686
DOGE_20240505_Latest112,2024-05-05,False,112,1455,12.98853020379667
DOGE_20240506_Latest590,2024-05-06,False,590,1926,3.2642582162971414
DOGE_20240507_Latest490,2024-05-07,False,490,2141,4.369406510349566
DOGE_20240508_Latest497,2024-05-08,False,497,2147,4.319258287749379
DOGE_20240509_Latest110,2024-05-09,False,110,2809,25.53878867869189
DOGE_20240510_Latest7,2024-05-10,False,7,182,26.056509130809623
DOGE_20240511_Latest36,2024-05-11,False,36,802,22.27696160267112
DOGE_20240512_Latest123,2024-05-12,False,123,1598,12.988530203796667
DOGE_20240513_Latest646,2024-05-13,False,646,2537,3.9267398482054805
DOGE_20240514_Latest3480,2024-05-14,False,3480,3613,1.038179466706801
DOGE_20240515_Latest441,2024-05-15,False,441,2414,5.473885488033945
DOGE_20240516_Latest3,2024-05-16,False,3,77,25.53878867869189
DOGE_20240517_Latest199,2024-05-17,False,199,1553,7.804657604995656
DOGE_20240518_Latest566,2024-05-18,False,566,1713,3.0265482711303147
DOGE_20240519_Latest149,2024-05-19,False,149,1240,8.323894748055823
DOGE_20240520_Latest15,2024-05-20,False,15,338,22.50012285012285
DOGE_20240522_Latest31,2024-05-22,False,31,752,24.27331016299137
DOGE_20240524_Latest41,2024-05-24,False,41,1068,26.056509130809623
DOGE_20240525_Latest22,2024-05-25,False,22,490,22.27696160267112
DOGE_20240526_Latest21,2024-05-26,False,21,569,27.07616605447363
DOGE_20240527_Latest117,2024-05-27,False,117,1245,10.640890076690681
DOGE_20240528_Latest30,2024-05-28,False,30,763,25.444451391059708
DOGE_20240529_Latest168,2024-05-29,False,168,1850,11.014302417271661
DOGE_20240530_Latest202,2024-05-30,False,202,1498,7.413434932527352
DOGE_20240531_Latest133,2024-05-31,False,133,1625,12.2149759341588
DOGE_20240601_Latest1221,2024-06-01,False,1221,2510,2.055611612197583
DOGE_20240603_Latest234,2024-06-03,False,234,1576,6.7339877932200904
DOGE_20240604_Latest3,2024-06-04,False,3,76,25.444451391059705
DOGE_20240605_Latest199,2024-06-05,False,199,1467,7.373275328552186
DOGE_20240606_Latest1,2024-06-06,False,1,26,25.53878867869189
DOGE_20240607_Latest76,2024-06-07,False,76,1980,26.056509130809623
DOGE_20240608_Latest338,2024-06-08,False,338,1860,5.50377397401526
DOGE_20240609_Latest270,2024-06-09,False,270,1650,6.111855073370671
DOGE_20240610_Latest907,2024-06-10,False,907,2522,2.780892947973368
DOGE_20240611_Latest1730,2024-06-11,False,1730,2757,1.5937219766062178
DOGE_20240612,2024-06-12,True,2921,2921,1
DOGE_20240613_Latest125,2024-06-13,False,125,1473,11.787532151076215
DOGE_20240614_Latest519,2024-06-14,False,519,2303,4.438295997650388
DOGE_20240615_Latest845,2024-06-15,False,845,1933,2.2880683133428783
DOGE_20240616_Latest161,2024-06-16,False,161,1340,8.323894748055821
DOGE_20240618_Latest59,2024-06-18,False,59,1501,25.444451391059705
DOGE_20240619_Latest2,2024-06-19,False,2,49,24.27331016299137
DOGE_20240620_Latest333,2024-06-20,False,333,1416,4.251321298228912
DOGE_20240621_Latest34,2024-06-21,False,34,886,26.056509130809623
DOGE_20240623_Latest197,2024-06-23,False,197,2559,12.988530203796667
DOGE_20240624_Latest1073,2024-06-24,False,1073,2029,1.8910301747502647
DOGE_20240625_Latest172,2024-06-25,False,172,1312,7.625278698967643
DOGE_20240626_Latest12,2024-06-26,False,12,291,24.27331016299137
DOGE_20240627,2024-06-27,True,2263,2263,1
DOGE_20240628_Latest1280,2024-06-28,False,1280,2096,1.6374754345438336
DOGE_20240629_Latest1268,2024-06-29,False,1268,1881,1.4837353851970045
DOGE_20240630_Latest1287,2024-06-30,False,1287,1924,1.4951587842233773
DOGE_20240701_Latest94,2024-07-01,False,94,1000,10.640890076690681
DOGE_20240702_Latest760,2024-07-02,False,760,1694,2.2292187020726524
DOGE_20240703_Latest168,2024-07-03,False,168,1850,11.014302417271661
DOGE_20240704_Latest290,2024-07-04,False,290,1576,5.433327093473107
DOGE_20240705_Latest247,2024-07-05,False,247,1405,5.68697719769411
DOGE_20240706_Latest206,2024-07-06,False,206,1522,7.389671881489686
DOGE_20240707_Latest45,2024-07-07,False,45,1218,27.07616605447363
DOGE_20240708_Latest290,2024-07-08,False,290,1438,4.9574632218598165
DOGE_20240709_Latest4,2024-07-09,False,4,102,25.444451391059705
DOGE_20240710_Latest149,2024-07-10,False,149,1641,11.014302417271663
DOGE_20240711_Latest433,2024-07-11,False,433,1841,4.251321298228912
DOGE_20240712_Latest100,2024-07-12,False,100,1221,12.2149759341588
DOGE_20240713_Latest3,2024-07-13,False,3,67,22.27696160267112
DOGE_20240714_Latest15,2024-07-14,False,15,406,27.076166054473628
DOGE_20240715_Latest9,2024-07-15,False,9,203,22.50012285012285
DOGE_20240716_Latest1165,2024-07-16,False,1165,2316,1.98818764930313
DOGE_20240717_Latest1888,2024-07-17,False,1888,2043,1.0820586931086618
DOGE_20240718_Latest479,2024-07-18,False,479,1400,2.922600567237821
DOGE_20240719_Latest185,2024-07-19,False,185,1444,7.804657604995657
DOGE_20240720_Latest414,2024-07-20,False,414,1781,4.302055291367775
DOGE_20240721,2024-07-21,True,2744,2744,1
DOGE_20240722_Latest1152,2024-07-22,False,1152,2178,1.8910301747502645
DOGE_20240723_Latest1236,2024-07-23,False,1236,2090,1.6908210151972152
DOGE_20240724_Latest1167,2024-07-24,False,1167,1850,1.5853508668936638
DOGE_20240725_Latest1116,2024-07-25,False,1116,1743,1.562042551664753
DOGE_20240726_Latest1356,2024-07-26,False,1356,2018,1.4882002202386817
DOGE_20240727_Latest1406,2024-07-27,False,1406,2307,1.6406905116130381
DOGE_20240728_Latest1114,2024-07-28,False,1114,2432,2.182873681387448
DOGE_20240729_Latest8,2024-07-29,False,8,180,22.50012285012285
DOGE_20240730_Latest745,2024-07-30,False,745,1887,2.5322548531607767
DOGE_20240731_Latest1246,2024-07-31,False,1246,2100,1.6857110754146931
DOGE_20240801_Latest12,2024-08-01,False,12,306,25.53878867869189
DOGE_20240802_Latest18,2024-08-02,False,18,469,26.056509130809623
DOGE_20240803_Latest37,2024-08-03,False,37,824,22.27696160267112
DOGE_20240804_Latest67,2024-08-04,False,67,1814,27.076166054473628
DOGE_20240805_Latest54,2024-08-05,False,54,1215,22.50012285012285
DOGE_20240806_Latest34,2024-08-06,False,34,865,25.444451391059705
DOGE_20240807_Latest15,2024-08-07,False,15,364,24.273310162991372
DOGE_20240808_Latest22,2024-08-08,False,22,562,25.53878867869189
DOGE_20240809_Latest28,2024-08-09,False,28,730,26.056509130809623
DOGE_20240810_Latest19,2024-08-10,False,19,423,22.27696160267112
DOGE_20240812_Latest18,2024-08-12,False,18,405,22.50012285012285
DOGE_20240814_Latest16,2024-08-14,False,16,388,24.27331016299137
DOGE_20240816_Latest816,2024-08-16,False,816,2141,2.6237057263716146
DOGE_20240817_Latest105,2024-08-17,False,105,1179,11.229403349322562
DOGE_20240818_Latest512,2024-08-18,False,512,1924,3.7581476778637115
DOGE_20240819_Latest725,2024-08-19,False,725,2367,3.2642582162971414
DOGE_20240820_Latest419,2024-08-20,False,419,2338,5.581010106550746
DOGE_20240821_Latest19,2024-08-21,False,19,461,24.27331016299137
DOGE_20240822_Latest561,2024-08-22,False,561,1941,3.4595931503039457
DOGE_20240823_Latest88,2024-08-23,False,88,2293,26.05650913080962
DOGE_20240824_Latest33,2024-08-24,False,33,735,22.27696160267112
DOGE_20240825_Latest39,2024-08-25,False,39,1056,27.07616605447363
DOGE_20240826_Latest28,2024-08-26,False,28,630,22.500122850122846
DOGE_20240827_Latest223,2024-08-27,False,223,1700,7.6252786989676435
DOGE_20240828_Latest635,2024-08-28,False,635,1636,2.5757516024010583
DOGE_20240829_Latest284,2024-08-29,False,284,3348,11.787532151076213
DOGE_20240831_Latest91,2024-08-31,False,91,2027,22.27696160267112
DOGE_20240901_Latest189,2024-09-01,False,189,2455,12.98853020379667
DOGE_20240902_Latest26,2024-09-02,False,26,585,22.50012285012285
DOGE_20240903_Latest13,2024-09-03,False,13,331,25.444451391059708
DOGE_20240904_Latest57,2024-09-04,False,57,1384,24.27331016299137
DOGE_20240905_Latest308,2024-09-05,False,308,2283,7.413434932527351
DOGE_20240906_Latest29,2024-09-06,False,29,756,26.056509130809623
DOGE_20240907_Latest14,2024-09-07,False,14,312,22.27696160267112
DOGE_20240908_Latest8,2024-09-08,False,8,217,27.076166054473628
DOGE_20240909_Latest23,2024-09-09,False,23,518,22.500122850122846
DOGE_20240910_Latest28,2024-09-10,False,28,712,25.444451391059708
DOGE_20240912_Latest31,2024-09-12,False,31,792,25.53878867869189
DOGE_20240913_Latest8,2024-09-13,False,8,208,26.056509130809623
DOGE_20240914_Latest40,2024-09-14,False,40,891,22.27696160267112
DOGE_20240916_Latest57,2024-09-16,False,57,1283,22.500122850122846
DOGE_20240918_Latest9,2024-09-18,False,9,218,24.27331016299137
DOGE_20240919_Latest135,2024-09-19,False,135,1591,11.787532151076213
DOGE_20240920_Latest120,2024-09-20,False,120,3127,26.056509130809623
DOGE_20240921_Latest73,2024-09-21,False,73,1626,22.27696160267112
DOGE_20240922_Latest25,2024-09-22,False,25,677,27.076166054473628
DOGE_20240923_Latest204,2024-09-23,False,204,2171,10.640890076690681
DOGE_20240925_Latest10,2024-09-25,False,10,243,24.273310162991372
DOGE_20240926_Latest20,2024-09-26,False,20,511,25.53878867869189
DOGE_20240927_Latest7,2024-09-27,False,7,182,26.056509130809623
DOGE_20240928_Latest15,2024-09-28,False,15,334,22.27696160267112
DOGE_20240929_Latest17,2024-09-29,False,17,460,27.07616605447363
DOGE_20240930_Latest80,2024-09-30,False,80,1800,22.50012285012285
DOGE_20241001_Latest3191,2024-10-01,False,3191,3468,1.0869137912616174
DOGE_20241002_Latest1849,2024-10-02,False,1849,3117,1.6857110754146933
DOGE_20241003_Latest55,2024-10-03,False,55,1405,25.53878867869189
DOGE_20241004_Latest48,2024-10-04,False,48,1251,26.05650913080962
DOGE_20241005_Latest138,2024-10-05,False,138,1550,11.22940334932256
DOGE_20241006_Latest70,2024-10-06,False,70,1895,27.076166054473628
DOGE_20241007_Latest200,2024-10-07,False,200,2128,10.640890076690683
DOGE_20241008_Latest638,2024-10-08,False,638,2788,4.369406510349566
DOGE_20241009_Latest154,2024-10-09,False,154,1696,11.014302417271661
DOGE_20241010_Latest518,2024-10-10,False,518,2814,5.433327093473107
DOGE_20241011_Latest12,2024-10-11,False,12,313,26.05650913080962
DOGE_20241012_Latest76,2024-10-12,False,76,1693,22.27696160267112
DOGE_20241013_Latest105,2024-10-13,False,105,2843,27.07616605447363
DOGE_20241014_Latest87,2024-10-14,False,87,1958,22.50012285012285
DOGE_20241015_Latest41,2024-10-15,False,41,1043,25.444451391059708
DOGE_20241016_Latest339,2024-10-16,False,339,3734,11.014302417271661
DOGE_20241017_Latest55,2024-10-17,False,55,1405,25.53878867869189
DOGE_20241019_Latest72,2024-10-19,False,72,1604,22.27696160267112
DOGE_20241020_Latest9,2024-10-20,False,9,244,27.07616605447363
DOGE_20241022_Latest59,2024-10-22,False,59,1501,25.444451391059705
DOGE_20241023_Latest58,2024-10-23,False,58,1408,24.273310162991372
DOGE_20241024_Latest78,2024-10-24,False,78,919,11.787532151076215
DOGE_20241025_Latest50,2024-10-25,False,50,1303,26.056509130809623
DOGE_20241026_Latest69,2024-10-26,False,69,1537,22.27696160267112
DOGE_20241027_Latest191,2024-10-27,False,191,5172,27.076166054473628
DOGE_20241028_Latest33,2024-10-28,False,33,743,22.50012285012285
DOGE_20241029_Latest76,2024-10-29,False,76,1934,25.444451391059705
DOGE_20241031_Latest17,2024-10-31,False,17,434,25.53878867869189
DOGE_20241101_Latest54,2024-11-01,False,54,1407,26.056509130809623
DOGE_20241102_Latest530,2024-11-02,False,530,3917,7.389671881489686
DOGE_20241103_Latest28,2024-11-03,False,28,758,27.076166054473628
DOGE_20241105_Latest142,2024-11-05,False,142,3613,25.444451391059708
DOGE_20241106,2024-11-06,True,8261,8261,1
DOGE_20241107,2024-11-07,True,6633,6633,1
DOGE_20241108,2024-11-08,True,5384,5384,1
DOGE_20241109,2024-11-09,True,6275,6275,1
DOGE_20241110,2024-11-10,True,7969,7969,1
DOGE_20241111,2024-11-11,True,9605,9605,1
DOGE_20241112,2024-11-12,True,12745,12745,1
DOGE_20241113,2024-11-13,True,14830,14830,1
DOGE_20241114,2024-11-14,True,10458,10458,1
DOGE_20241115,2024-11-15,True,15629,15629,1
